chemical	gene	url	type	summary	phenotype	recommendation
trimipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Intermediate metabolizer (~18-45% of patients)	Therapeutic recommendations: Initiate therapy with recommended starting dose. Classification of recommendations for amitriptyline: Optional
trimipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Poor metabolizer (~2-15% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.For tertiary amines, consider a 50% reduction of the recommended starting dose. Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
trimipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Ultrarapid metabolizer (~1-20% of patients)	Therapeutic Recommendations: Avoid tricyclic use due to potential lack of efficacy. Consider alternative drug not metabolized by CYP2D6.If a TCA is warranted, consider titrating to a higher target dose (compared to normal metabolizers). Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendation for other TCAs: Optional
trimipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Normal metabolizer (~72-88% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendation for other TCAs: Strong
trimipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Intermediate metabolizer (~1-13% of patients)	Therapeutic Recommendations: Consider 25% reduction of recommended starting dose. Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendation for other TCAs: Optional
trimipramine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166105001	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including trimipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2D6 Poor metabolizer (~1-10% of patients)	Therapeutic Recommendations: Avoid tricyclic use due to potential for side effects. Consider alternative drug not metabolized by CYP2D6.If a TCA is warranted, consider 50% reduction of recommended starting dose. Utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendation for other TCAs: Optional
tropisetron	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166161955	case1	The CPIC dosing guideline for tropisetron recommends selecting an alternate drug for CYP2D6 ultrarapid metabolizers.  It is recommended that the alternate drug not be predominantly metabolized by CYP2D6 (eg. granisetron).	Ultrarapid metabolizer	Therapeutic recommendations: Select and alternative drug not predominantly metabolized by CYP2D6 (i.e. granisetron). Classification of Recommendations: Moderate
tropisetron	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166161955	case1	The CPIC dosing guideline for tropisetron recommends selecting an alternate drug for CYP2D6 ultrarapid metabolizers.  It is recommended that the alternate drug not be predominantly metabolized by CYP2D6 (eg. granisetron).	Normal metabolizer	Therapeutic recommendations: Initiate therapy with recommended starting dose. Classification of Recommendations: Strong
tropisetron	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166161955	case1	The CPIC dosing guideline for tropisetron recommends selecting an alternate drug for CYP2D6 ultrarapid metabolizers.  It is recommended that the alternate drug not be predominantly metabolized by CYP2D6 (eg. granisetron).	Intermediate metabolizer	Therapeutic recommendations: Insufficient evidence demonstrating clinical impact based on CYP2D6 genotype. Initiate therapy with recommended starting dose. Classification of Recommendations: No recommendation
tropisetron	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166161955	case1	The CPIC dosing guideline for tropisetron recommends selecting an alternate drug for CYP2D6 ultrarapid metabolizers.  It is recommended that the alternate drug not be predominantly metabolized by CYP2D6 (eg. granisetron).	Poor metabolizer	Therapeutic recommendations: Insufficient evidence demonstrating clinical impact based on CYP2D6 genotype. Initiate therapy with recommended starting dose. Classification of Recommendations: No recommendation
voriconazole	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166161537	case6	The CPIC dosing guideline for voriconazole recommends selecting an alternative agent that is not dependent on CYP2C19 metabolism in adults who are CYP2C19 ultrarapid metabolizers, rapid metabolizers or poor metabolizers. In pediatric patients, an alternative agent should be used in patients who are ultrarapid metabolizers or poor metabolizers. In pediatric rapid metabolizers, therapy should be initiated at recommended standard case dosing, then therapeutic dosing monitoring should be used to titrate dose to therapeutic trough concentrations.	Ultrarapid metabolizer (~2-5% of patients)	Therapeutic recommendations: Choose an alternative agent that is not dependent on CYP2C19 metabolism as primary therapy in lieu of voriconazole. Such agents include isavuconazole, liposomal amphotericin B, and posaconazole. Classification of Recommendations: Moderate
voriconazole	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166161537	case6	The CPIC dosing guideline for voriconazole recommends selecting an alternative agent that is not dependent on CYP2C19 metabolism in adults who are CYP2C19 ultrarapid metabolizers, rapid metabolizers or poor metabolizers. In pediatric patients, an alternative agent should be used in patients who are ultrarapid metabolizers or poor metabolizers. In pediatric rapid metabolizers, therapy should be initiated at recommended standard case dosing, then therapeutic dosing monitoring should be used to titrate dose to therapeutic trough concentrations.	Rapid metabolizer (~2-30% of patients)	Therapeutic recommendations: Choose an alternative agent that is not dependent on CYP2C19 metabolism as primary therapy in lieu of voriconazole. Such agents include isavuconazole, liposomal amphotericin B, and posaconazole. Classification of Recommendations: Moderate
